date,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2,district,latitude
2017-03-06,20.49,0.0,3.23,21.54,Shamli,29.45
2017-03-07,21.05,0.03,1.92,16.02,Shamli,29.45
2017-03-08,20.53,1.43,3.35,10.22,Shamli,29.45
2017-03-09,21.0,2.59,1.79,19.31,Shamli,29.45
2017-03-10,19.69,3.82,2.3,17.26,Shamli,29.45
2017-03-11,16.88,3.21,1.94,16.6,Shamli,29.45
2017-03-12,16.33,0.0,2.36,21.89,Shamli,29.45
2017-03-13,16.56,0.0,2.95,22.75,Shamli,29.45
2017-03-14,17.77,0.0,1.77,20.46,Shamli,29.45
2017-03-15,19.71,0.0,2.49,21.62,Shamli,29.45
2017-03-16,21.79,0.34,2.24,14.33,Shamli,29.45
2017-03-17,21.14,0.01,3.0,21.97,Shamli,29.45
2017-03-18,21.44,0.0,2.42,22.59,Shamli,29.45
2017-03-19,22.22,0.0,2.38,21.32,Shamli,29.45
2017-03-20,23.35,0.0,3.21,22.71,Shamli,29.45
2017-03-21,24.96,0.0,3.29,22.17,Shamli,29.45
2017-03-22,27.46,0.0,3.34,22.17,Shamli,29.45
2017-03-23,28.48,0.0,2.3,21.49,Shamli,29.45
2017-03-24,27.97,0.0,2.74,21.89,Shamli,29.45
2017-03-25,26.78,0.0,3.32,23.65,Shamli,29.45
2017-03-26,28.51,0.0,4.57,24.44,Shamli,29.45
2017-03-27,29.72,0.0,4.15,23.12,Shamli,29.45
2017-03-28,30.18,0.0,3.53,22.55,Shamli,29.45
2017-03-29,31.49,0.0,3.57,23.19,Shamli,29.45
2017-03-30,31.59,0.0,4.26,23.23,Shamli,29.45
2017-03-31,32.33,0.0,3.16,22.02,Shamli,29.45
2017-04-01,31.96,0.0,3.56,24.07,Shamli,29.45
2017-04-02,31.22,0.0,3.57,25.07,Shamli,29.45
2017-04-03,30.93,0.0,3.11,24.16,Shamli,29.45
2017-04-04,30.95,0.0,2.13,9.63,Shamli,29.45
2017-04-05,30.31,15.4,2.27,14.34,Shamli,29.45
2017-04-06,27.86,4.81,4.32,20.58,Shamli,29.45
2017-04-07,25.2,0.11,1.74,21.67,Shamli,29.45
2017-04-08,25.02,0.0,2.38,24.14,Shamli,29.45
2017-04-09,24.75,0.0,4.44,25.72,Shamli,29.45
2017-04-10,25.5,0.0,5.22,27.25,Shamli,29.45
2017-04-11,27.3,0.0,4.63,26.16,Shamli,29.45
2017-04-12,28.71,0.0,3.0,26.67,Shamli,29.45
2017-04-13,30.24,0.0,1.56,25.98,Shamli,29.45
2017-04-14,31.09,0.0,1.49,24.43,Shamli,29.45
2017-04-15,32.51,0.0,2.72,25.26,Shamli,29.45
2017-04-16,33.0,0.0,1.64,26.54,Shamli,29.45
2017-04-17,33.32,0.0,1.85,24.74,Shamli,29.45
2017-04-18,34.44,0.0,1.91,23.81,Shamli,29.45
2017-04-19,34.17,0.0,3.04,23.87,Shamli,29.45
2017-04-20,35.28,0.0,1.79,24.48,Shamli,29.45
2017-04-21,35.41,0.0,1.74,22.84,Shamli,29.45
2017-04-22,34.99,1.35,1.7,20.58,Shamli,29.45
2017-04-23,33.62,1.36,2.83,23.68,Shamli,29.45
2017-04-24,32.55,0.01,2.95,24.3,Shamli,29.45
2017-04-25,31.31,0.0,4.05,27.24,Shamli,29.45
2017-04-26,31.26,0.07,2.26,25.6,Shamli,29.45
2017-04-27,32.4,0.0,1.99,25.38,Shamli,29.45
2017-04-28,32.91,0.01,2.04,21.92,Shamli,29.45
2017-04-29,33.65,0.08,2.11,22.37,Shamli,29.45
2017-04-30,33.04,1.62,1.8,22.38,Shamli,29.45
2017-05-01,31.61,0.0,1.21,28.27,Shamli,29.45
2017-05-02,32.49,0.0,2.15,25.36,Shamli,29.45
2017-05-03,32.29,0.0,1.9,13.45,Shamli,29.45
2017-05-04,32.44,0.21,2.32,24.86,Shamli,29.45
2017-05-05,34.05,0.0,3.67,25.87,Shamli,29.45
2017-05-06,34.54,0.0,2.07,26.47,Shamli,29.45
2017-05-07,36.28,0.0,2.62,25.31,Shamli,29.45
2017-05-08,36.72,0.0,1.67,24.72,Shamli,29.45
2017-05-09,36.58,0.01,1.55,24.28,Shamli,29.45
2017-05-10,36.1,0.0,2.69,23.76,Shamli,29.45
2017-05-11,35.9,0.05,1.72,24.66,Shamli,29.45
2017-05-12,36.2,1.52,1.57,21.98,Shamli,29.45
2017-05-13,36.21,2.03,3.66,25.63,Shamli,29.45
2017-05-14,37.36,0.0,3.33,25.13,Shamli,29.45
2017-05-15,37.63,0.0,2.85,25.71,Shamli,29.45
2017-05-16,37.46,0.0,3.77,24.58,Shamli,29.45
2017-05-17,34.99,1.4,2.07,15.74,Shamli,29.45
2017-05-18,34.48,0.2,1.17,23.33,Shamli,29.45
2017-05-19,35.36,1.42,1.62,25.66,Shamli,29.45
2017-05-20,35.59,0.3,2.43,22.74,Shamli,29.45
2017-05-21,36.21,0.82,2.98,21.69,Shamli,29.45
2017-05-22,32.45,4.22,1.97,9.68,Shamli,29.45
2017-05-23,34.04,0.79,1.81,24.94,Shamli,29.45
2017-05-24,35.88,1.31,1.05,25.96,Shamli,29.45
2017-05-25,36.97,0.24,1.33,25.37,Shamli,29.45
2017-05-26,36.96,0.92,1.72,24.94,Shamli,29.45
2017-05-27,37.01,0.96,1.54,25.55,Shamli,29.45
2017-05-28,35.38,1.54,2.69,25.14,Shamli,29.45
2017-05-29,33.85,3.13,1.73,16.7,Shamli,29.45
2017-05-30,34.09,0.51,1.2,26.11,Shamli,29.45
2017-05-31,34.32,1.77,1.7,14.33,Shamli,29.45
2017-06-01,33.61,0.91,2.21,25.69,Shamli,29.45
2017-06-02,34.88,0.08,3.52,27.86,Shamli,29.45
2017-06-03,38.17,0.0,4.16,26.91,Shamli,29.45
2017-06-04,39.67,0.0,3.49,26.22,Shamli,29.45
2017-06-05,39.91,0.0,5.67,23.19,Shamli,29.45
2017-06-06,38.81,1.71,3.85,20.15,Shamli,29.45
2017-06-07,33.3,14.64,2.18,17.01,Shamli,29.45
2017-06-08,33.04,1.1,2.12,13.47,Shamli,29.45
2017-06-09,33.28,1.3,1.03,22.95,Shamli,29.45
2017-06-10,34.98,0.07,1.61,26.56,Shamli,29.45
2017-06-11,34.3,0.65,1.78,24.67,Shamli,29.45
2017-06-12,34.33,0.0,2.76,27.26,Shamli,29.45
2017-06-13,36.38,0.04,2.56,25.29,Shamli,29.45
2017-06-14,37.46,0.08,2.62,25.18,Shamli,29.45
2017-06-15,37.11,0.05,3.15,22.92,Shamli,29.45
2017-06-16,35.61,1.64,1.91,21.27,Shamli,29.45
2017-06-17,34.88,1.33,1.86,22.82,Shamli,29.45
2017-06-18,34.99,0.24,2.39,21.77,Shamli,29.45
2017-06-19,34.76,4.53,2.8,13.86,Shamli,29.45
2017-06-20,32.22,26.43,2.04,14.68,Shamli,29.45
2017-06-21,31.2,11.21,1.86,16.27,Shamli,29.45
2017-06-22,31.8,3.37,2.36,22.06,Shamli,29.45
2017-06-23,33.11,0.0,2.7,25.17,Shamli,29.45
2017-06-24,34.25,0.0,1.89,25.08,Shamli,29.45
2017-06-25,34.89,16.09,0.89,23.59,Shamli,29.45
2017-06-26,33.91,19.39,1.22,17.25,Shamli,29.45
2017-06-27,34.54,2.14,1.29,20.09,Shamli,29.45
2017-06-28,33.8,7.45,0.86,7.14,Shamli,29.45
2017-06-29,29.96,26.8,1.95,8.64,Shamli,29.45
2017-06-30,31.39,5.81,1.31,8.87,Shamli,29.45
2017-07-01,31.62,9.55,1.14,21.37,Shamli,29.45
2017-07-02,32.01,6.09,1.19,14.62,Shamli,29.45
2017-07-03,31.8,3.07,1.75,21.2,Shamli,29.45
2017-07-04,32.84,2.63,3.01,19.42,Shamli,29.45
2017-07-05,32.64,9.76,2.97,17.26,Shamli,29.45
2017-07-06,32.08,8.4,1.3,10.51,Shamli,29.45
2017-07-07,31.52,9.08,1.43,19.13,Shamli,29.45
2017-07-08,32.53,0.07,1.67,20.48,Shamli,29.45
2017-07-09,33.35,0.32,2.82,21.71,Shamli,29.45
2017-07-10,33.41,2.29,2.51,20.03,Shamli,29.45
2017-07-11,31.7,18.63,1.8,14.78,Shamli,29.45
2017-07-12,29.86,18.74,1.59,9.96,Shamli,29.45
2017-07-13,30.9,1.85,1.36,24.34,Shamli,29.45
2017-07-14,31.04,0.15,1.37,21.46,Shamli,29.45
2017-07-15,31.35,1.11,1.74,19.2,Shamli,29.45
2017-07-16,31.49,0.15,1.51,18.26,Shamli,29.45
2017-07-17,30.73,5.54,1.71,9.66,Shamli,29.45
2017-07-18,32.5,0.25,0.84,20.25,Shamli,29.45
2017-07-19,33.52,0.84,0.73,25.14,Shamli,29.45
2017-07-20,30.37,9.42,2.23,14.21,Shamli,29.45
2017-07-21,31.01,4.12,1.25,25.68,Shamli,29.45
2017-07-22,30.66,2.55,3.19,21.21,Shamli,29.45
2017-07-23,30.93,0.29,3.16,21.35,Shamli,29.45
2017-07-24,28.62,11.36,1.47,20.88,Shamli,29.45
2017-07-25,29.5,7.1,2.16,20.2,Shamli,29.45
2017-07-26,30.57,2.8,1.35,19.97,Shamli,29.45
2017-07-27,30.89,1.38,0.92,17.81,Shamli,29.45
2017-07-28,31.29,1.86,1.36,21.63,Shamli,29.45
2017-07-29,29.87,0.3,2.06,18.68,Shamli,29.45
2017-07-30,31.24,2.05,0.56,17.33,Shamli,29.45
2017-07-31,28.62,6.11,1.08,10.91,Shamli,29.45
2017-08-01,29.16,4.91,1.44,15.46,Shamli,29.45
2017-08-02,29.42,15.6,2.03,10.65,Shamli,29.45
2017-08-03,30.47,9.03,3.35,16.05,Shamli,29.45
2017-08-04,30.1,7.98,2.43,13.35,Shamli,29.45
2017-08-05,30.43,10.95,1.4,17.91,Shamli,29.45
2017-08-06,31.53,3.87,1.01,20.28,Shamli,29.45
2017-08-07,30.54,5.36,1.46,9.83,Shamli,29.45
2017-08-08,31.29,2.6,0.74,16.71,Shamli,29.45
2017-08-09,31.23,12.78,0.44,11.06,Shamli,29.45
2017-08-10,30.58,3.4,2.52,15.38,Shamli,29.45
2017-08-11,31.23,1.44,3.75,19.03,Shamli,29.45
2017-08-12,30.92,1.59,3.43,18.75,Shamli,29.45
2017-08-13,31.22,0.93,2.61,17.16,Shamli,29.45
2017-08-14,30.45,2.88,1.9,20.63,Shamli,29.45
2017-08-15,31.36,0.0,1.97,22.02,Shamli,29.45
2017-08-16,30.63,0.0,2.89,23.02,Shamli,29.45
2017-08-17,30.57,0.23,2.1,22.22,Shamli,29.45
2017-08-18,31.03,0.14,1.6,20.39,Shamli,29.45
2017-08-19,28.42,24.16,1.49,5.97,Shamli,29.45
2017-08-20,30.22,1.5,1.04,21.48,Shamli,29.45
2017-08-21,30.61,2.78,1.48,14.89,Shamli,29.45
2017-08-22,30.94,4.14,0.98,10.43,Shamli,29.45
2017-08-23,29.58,7.87,1.05,11.27,Shamli,29.45
2017-08-24,29.76,1.87,0.75,19.0,Shamli,29.45
2017-08-25,30.03,4.9,0.82,17.15,Shamli,29.45
2017-08-26,30.53,2.28,1.14,18.46,Shamli,29.45
2017-08-27,30.52,0.38,1.45,23.69,Shamli,29.45
2017-08-28,28.45,11.59,1.79,13.74,Shamli,29.45
2017-08-29,28.9,0.28,1.76,18.34,Shamli,29.45
2017-08-30,29.84,1.03,2.4,21.53,Shamli,29.45
2017-08-31,28.32,23.0,1.84,17.98,Shamli,29.45
2017-09-01,27.58,37.02,0.85,8.14,Shamli,29.45
2017-09-02,27.18,13.16,2.48,13.42,Shamli,29.45
2017-09-03,27.26,1.01,1.88,20.57,Shamli,29.45
2017-09-04,27.98,0.0,1.75,21.41,Shamli,29.45
2017-09-05,28.44,0.09,2.28,21.26,Shamli,29.45
2017-09-06,28.4,5.32,1.64,19.59,Shamli,29.45
2017-09-07,27.75,15.37,1.2,17.03,Shamli,29.45
2017-09-08,27.77,0.06,1.3,22.17,Shamli,29.45
2017-09-09,27.92,0.11,1.81,20.91,Shamli,29.45
2017-09-10,28.29,0.21,1.34,20.32,Shamli,29.45
2017-09-11,28.66,0.04,1.92,20.66,Shamli,29.45
2017-09-12,28.26,0.0,1.9,21.72,Shamli,29.45
2017-09-13,28.41,0.0,1.44,19.13,Shamli,29.45
2017-09-14,28.66,0.01,1.45,18.64,Shamli,29.45
2017-09-15,28.73,0.0,1.56,20.92,Shamli,29.45
2017-09-16,27.7,0.13,1.36,9.38,Shamli,29.45
2017-09-17,28.58,0.03,2.26,13.45,Shamli,29.45
2017-09-18,28.6,1.37,1.79,20.95,Shamli,29.45
2017-09-19,28.27,0.01,1.21,18.29,Shamli,29.45
2017-09-20,28.32,0.14,1.16,19.78,Shamli,29.45
2017-09-21,28.83,0.32,1.42,17.19,Shamli,29.45
2017-09-22,25.08,38.67,2.96,5.73,Shamli,29.45
2017-09-23,25.35,61.15,2.59,3.65,Shamli,29.45
2017-09-24,23.9,3.29,1.88,14.84,Shamli,29.45
2017-09-25,24.46,0.01,1.92,20.6,Shamli,29.45
2017-09-26,24.68,0.0,1.73,18.97,Shamli,29.45
2017-09-27,25.67,0.0,1.24,18.53,Shamli,29.45
2017-09-28,26.44,0.0,1.1,17.65,Shamli,29.45
2017-09-29,27.42,0.0,1.06,17.26,Shamli,29.45
2017-09-30,25.72,0.0,1.29,20.04,Shamli,29.45
2017-10-01,25.23,0.0,1.1,20.29,Shamli,29.45
2017-10-02,25.88,0.0,1.19,20.57,Shamli,29.45
2017-10-03,25.04,0.0,1.23,19.8,Shamli,29.45
2017-10-04,24.9,0.0,1.05,18.5,Shamli,29.45
2017-10-05,25.52,0.0,1.48,19.04,Shamli,29.45
2017-10-06,25.47,0.0,1.74,20.25,Shamli,29.45
2017-10-07,26.18,0.0,1.22,20.42,Shamli,29.45
2017-10-08,27.08,0.0,1.01,19.57,Shamli,29.45
2017-10-09,27.81,0.0,0.85,18.68,Shamli,29.45
2017-10-10,27.63,0.0,0.81,17.37,Shamli,29.45
2017-10-11,27.46,0.0,0.8,17.04,Shamli,29.45
2017-10-12,26.8,0.0,1.17,14.44,Shamli,29.45
2017-10-13,26.39,0.0,1.68,17.16,Shamli,29.45
2017-10-14,25.59,0.0,1.44,17.53,Shamli,29.45
2017-10-15,25.22,0.0,1.47,18.32,Shamli,29.45
2017-10-16,25.09,0.0,1.64,18.32,Shamli,29.45
2017-10-17,24.21,0.0,1.6,18.95,Shamli,29.45
2017-10-18,24.24,0.0,1.53,18.79,Shamli,29.45
2017-10-19,26.34,0.0,1.16,18.51,Shamli,29.45
2017-10-20,26.49,0.0,1.29,17.24,Shamli,29.45
2017-10-21,24.58,0.0,1.91,15.9,Shamli,29.45
2017-10-22,25.43,0.0,1.2,15.02,Shamli,29.45
2017-10-23,24.88,0.0,1.43,15.4,Shamli,29.45
2017-10-24,22.79,0.0,2.13,16.42,Shamli,29.45
2017-10-25,22.47,0.0,1.43,16.45,Shamli,29.45
2017-10-26,23.8,0.0,0.86,14.7,Shamli,29.45
2017-10-27,22.87,0.0,1.3,13.63,Shamli,29.45
2017-10-28,22.51,0.0,1.23,13.81,Shamli,29.45
2017-10-29,21.52,0.0,1.28,13.67,Shamli,29.45
2017-10-30,21.23,0.0,1.27,15.09,Shamli,29.45
2017-10-31,22.11,0.0,0.83,12.87,Shamli,29.45
2017-11-01,21.51,0.0,1.12,11.13,Shamli,29.45
2017-11-02,20.92,0.0,1.23,10.47,Shamli,29.45
2017-11-03,22.46,0.0,0.73,10.91,Shamli,29.45
2017-11-04,23.52,0.0,0.82,13.11,Shamli,29.45
2017-11-05,22.7,0.0,1.08,13.28,Shamli,29.45
2017-11-06,20.62,0.0,1.52,9.23,Shamli,29.45
2017-11-07,19.62,0.0,1.34,9.25,Shamli,29.45
2017-11-08,19.58,0.0,1.51,8.66,Shamli,29.45
2017-11-09,20.51,0.0,1.42,10.07,Shamli,29.45
2017-11-10,20.58,0.0,1.29,12.31,Shamli,29.45
2017-11-11,20.05,0.0,1.28,10.03,Shamli,29.45
2017-11-12,19.11,0.0,1.53,10.65,Shamli,29.45
2017-11-13,20.14,0.0,0.75,11.1,Shamli,29.45
2017-11-14,19.0,0.0,2.05,10.88,Shamli,29.45
2017-11-15,19.4,0.0,1.41,9.01,Shamli,29.45
2017-11-16,19.44,0.0,1.58,9.66,Shamli,29.45
2017-11-17,18.97,0.08,2.03,7.31,Shamli,29.45
2017-11-18,19.25,0.14,2.11,10.56,Shamli,29.45
2017-11-19,17.68,0.04,2.52,11.33,Shamli,29.45
2017-11-20,15.85,0.0,2.19,13.73,Shamli,29.45
2017-11-21,15.35,0.0,2.04,12.76,Shamli,29.45
2017-11-22,15.5,0.0,2.15,13.2,Shamli,29.45
2017-11-23,15.67,0.0,2.08,13.7,Shamli,29.45
2017-11-24,15.23,0.0,1.78,13.82,Shamli,29.45
2017-11-25,16.14,0.0,1.69,13.14,Shamli,29.45
2017-11-26,16.62,0.0,1.46,13.24,Shamli,29.45
2017-11-27,15.13,0.0,2.11,12.7,Shamli,29.45
2017-11-28,16.61,0.0,1.76,12.64,Shamli,29.45
2017-11-29,17.88,0.0,0.83,11.6,Shamli,29.45
2017-11-30,16.53,0.0,1.56,11.97,Shamli,29.45
2017-12-01,16.13,0.0,1.33,12.18,Shamli,29.45
2017-12-02,17.16,0.0,0.8,11.3,Shamli,29.45
2017-12-03,16.58,0.0,1.11,10.83,Shamli,29.45
2017-12-04,16.31,0.0,1.15,10.18,Shamli,29.45
2017-12-05,17.29,0.0,1.25,6.99,Shamli,29.45
2017-12-06,17.09,0.0,1.48,10.01,Shamli,29.45
2017-12-07,16.59,0.03,1.96,11.41,Shamli,29.45
2017-12-08,15.8,0.0,2.12,13.03,Shamli,29.45
2017-12-09,16.42,0.0,1.07,11.92,Shamli,29.45
2017-12-10,17.04,0.0,1.08,12.19,Shamli,29.45
2017-12-11,17.36,0.49,1.15,6.65,Shamli,29.45
2017-12-12,15.18,10.24,1.55,7.5,Shamli,29.45
2017-12-13,14.19,0.01,1.48,6.22,Shamli,29.45
2017-12-14,12.79,0.0,1.94,4.74,Shamli,29.45
2017-12-15,12.55,0.0,2.34,10.17,Shamli,29.45
2017-12-16,11.53,0.0,2.91,10.83,Shamli,29.45
2017-12-17,12.49,0.0,3.11,13.03,Shamli,29.45
2017-12-18,14.17,0.0,2.86,12.72,Shamli,29.45
2017-12-19,15.22,0.0,2.03,11.51,Shamli,29.45
2017-12-20,15.75,0.0,1.04,10.68,Shamli,29.45
2017-12-21,16.76,0.0,1.74,10.12,Shamli,29.45
2017-12-22,15.93,0.0,3.03,13.22,Shamli,29.45
2017-12-23,14.53,0.0,2.87,13.78,Shamli,29.45
2017-12-24,14.76,0.0,1.31,10.71,Shamli,29.45
2017-12-25,13.92,0.0,2.27,11.27,Shamli,29.45
2017-12-26,13.17,0.0,1.71,11.22,Shamli,29.45
2017-12-27,14.51,0.0,1.46,9.83,Shamli,29.45
2017-12-28,15.46,0.0,1.51,12.44,Shamli,29.45
2017-12-29,15.37,0.0,1.1,12.26,Shamli,29.45
2017-12-30,14.69,0.0,0.82,10.31,Shamli,29.45
2017-12-31,13.69,0.0,1.11,8.35,Shamli,29.45
2018-01-01,11.3,0.0,1.27,5.64,Shamli,29.45
2018-01-02,11.34,0.0,1.6,6.62,Shamli,29.45
2018-01-03,10.83,0.0,1.73,7.84,Shamli,29.45
2018-01-04,11.81,0.0,1.44,5.37,Shamli,29.45
2018-01-05,12.01,0.0,1.46,8.32,Shamli,29.45
2018-01-06,11.38,0.0,2.19,7.65,Shamli,29.45
2018-01-07,11.42,0.0,2.54,11.71,Shamli,29.45
2018-01-08,11.17,0.0,1.85,13.25,Shamli,29.45
2018-01-09,11.84,0.0,2.11,10.75,Shamli,29.45
2018-01-10,11.96,0.0,2.78,11.02,Shamli,29.45
2018-01-11,12.84,0.0,2.49,12.33,Shamli,29.45
2018-01-12,14.96,0.0,2.13,11.85,Shamli,29.45
2018-01-13,13.67,0.0,2.03,12.39,Shamli,29.45
2018-01-14,13.15,0.0,1.94,12.12,Shamli,29.45
2018-01-15,12.84,0.0,2.52,12.7,Shamli,29.45
2018-01-16,14.31,0.0,2.37,13.4,Shamli,29.45
2018-01-17,14.73,0.0,1.37,11.92,Shamli,29.45
2018-01-18,15.76,0.0,1.93,13.33,Shamli,29.45
2018-01-19,14.72,0.0,2.08,13.53,Shamli,29.45
2018-01-20,13.73,0.0,2.51,14.99,Shamli,29.45
2018-01-21,13.38,0.0,1.49,13.9,Shamli,29.45
2018-01-22,14.73,0.0,1.15,13.07,Shamli,29.45
2018-01-23,11.78,8.76,2.19,4.86,Shamli,29.45
2018-01-24,11.8,0.12,1.6,11.75,Shamli,29.45
2018-01-25,12.09,0.04,2.73,13.01,Shamli,29.45
2018-01-26,11.83,0.0,1.93,9.18,Shamli,29.45
2018-01-27,11.43,0.0,1.94,11.92,Shamli,29.45
2018-01-28,12.59,0.0,2.2,11.61,Shamli,29.45
2018-01-29,14.17,0.0,2.6,13.83,Shamli,29.45
2018-01-30,17.85,0.0,3.83,14.99,Shamli,29.45
2018-01-31,17.13,0.0,4.1,14.14,Shamli,29.45
2018-02-01,19.0,0.0,2.66,15.12,Shamli,29.45
2018-02-02,18.29,0.0,2.18,15.36,Shamli,29.45
2018-02-03,16.82,0.0,1.67,16.12,Shamli,29.45
2018-02-04,15.08,0.0,2.07,17.39,Shamli,29.45
2018-02-05,14.74,0.0,1.57,10.97,Shamli,29.45
2018-02-06,16.55,0.0,2.26,13.39,Shamli,29.45
2018-02-07,14.43,0.0,2.75,18.02,Shamli,29.45
2018-02-08,14.45,0.0,1.71,17.35,Shamli,29.45
2018-02-09,14.87,0.0,2.39,17.54,Shamli,29.45
2018-02-10,16.24,0.0,1.7,16.53,Shamli,29.45
2018-02-11,18.52,0.0,1.76,13.05,Shamli,29.45
2018-02-12,14.35,3.6,3.42,4.31,Shamli,29.45
2018-02-13,15.72,0.03,1.71,15.87,Shamli,29.45
2018-02-14,15.58,0.0,3.48,18.46,Shamli,29.45
2018-02-15,16.51,0.0,3.45,16.83,Shamli,29.45
2018-02-16,18.41,0.0,2.71,15.51,Shamli,29.45
2018-02-17,19.3,0.0,3.16,15.46,Shamli,29.45
2018-02-18,17.57,0.0,2.27,17.95,Shamli,29.45
2018-02-19,18.35,0.0,1.78,18.14,Shamli,29.45
2018-02-20,20.34,0.0,1.8,18.03,Shamli,29.45
2018-02-21,22.02,0.0,2.11,16.49,Shamli,29.45
2018-02-22,22.15,0.0,1.94,14.7,Shamli,29.45
2018-02-23,23.11,0.0,1.3,14.21,Shamli,29.45
2018-02-24,23.26,0.45,1.87,12.03,Shamli,29.45
2018-02-25,22.92,0.91,2.24,18.31,Shamli,29.45
2018-02-26,20.67,0.0,3.65,19.98,Shamli,29.45
2018-02-27,22.27,0.0,2.45,18.14,Shamli,29.45
2018-02-28,22.36,0.0,1.73,15.42,Shamli,29.45
2018-03-01,22.41,0.0,2.23,15.28,Shamli,29.45
2018-03-02,24.25,0.0,2.48,18.51,Shamli,29.45
2018-03-03,24.11,0.59,2.53,14.28,Shamli,29.45
2018-03-04,22.49,0.86,2.16,15.59,Shamli,29.45
2018-03-05,21.13,0.0,2.49,20.85,Shamli,29.45
2018-03-06,20.89,0.0,3.28,21.88,Shamli,29.45
2018-03-07,21.43,0.0,2.98,22.29,Shamli,29.45
2018-03-08,22.51,0.0,1.75,21.32,Shamli,29.45
2018-03-09,23.8,0.0,2.84,20.5,Shamli,29.45
2018-03-10,23.34,0.0,3.21,20.76,Shamli,29.45
2018-03-11,23.71,0.0,2.55,21.34,Shamli,29.45
2018-03-12,25.1,0.0,2.99,21.21,Shamli,29.45
2018-03-13,26.58,0.0,2.22,21.03,Shamli,29.45
2018-03-14,27.27,0.0,2.0,18.48,Shamli,29.45
2018-03-15,25.28,0.03,1.94,17.14,Shamli,29.45
2018-03-16,24.22,0.04,2.31,21.74,Shamli,29.45
2018-03-17,22.33,0.0,2.7,23.8,Shamli,29.45
2018-03-18,23.5,0.0,2.74,23.62,Shamli,29.45
2018-03-19,25.42,0.0,2.5,20.53,Shamli,29.45
2018-03-20,27.01,0.0,1.93,20.12,Shamli,29.45
2018-03-21,25.86,2.68,1.35,15.81,Shamli,29.45
2018-03-22,24.95,0.83,1.53,20.27,Shamli,29.45
2018-03-23,24.15,0.0,1.88,22.02,Shamli,29.45
2018-03-24,24.98,0.0,2.54,23.01,Shamli,29.45
2018-03-25,25.77,0.0,2.82,22.98,Shamli,29.45
2018-03-26,25.93,0.0,3.0,22.54,Shamli,29.45
2018-03-27,26.89,0.0,2.16,22.24,Shamli,29.45
2018-03-28,28.45,0.0,2.46,22.56,Shamli,29.45
2018-03-29,27.2,0.0,3.11,23.93,Shamli,29.45
2018-03-30,27.52,0.0,1.78,24.61,Shamli,29.45
2018-03-31,27.79,0.0,1.75,22.54,Shamli,29.45
2018-04-01,27.58,0.0,1.77,22.96,Shamli,29.45
2018-04-02,28.83,0.0,1.21,21.2,Shamli,29.45
2018-04-03,28.76,0.0,1.5,19.6,Shamli,29.45
2018-04-04,30.9,0.03,1.64,20.31,Shamli,29.45
2018-04-05,31.07,0.0,1.46,20.56,Shamli,29.45
2018-04-06,31.54,0.32,1.6,18.11,Shamli,29.45
2018-04-07,29.63,1.03,1.35,22.31,Shamli,29.45
2018-04-08,29.89,0.55,2.43,20.27,Shamli,29.45
2018-04-09,29.36,4.74,1.42,12.13,Shamli,29.45
2018-04-10,28.31,4.21,1.45,20.73,Shamli,29.45
2018-04-11,27.99,5.92,1.42,11.86,Shamli,29.45
2018-04-12,26.8,0.2,1.43,24.73,Shamli,29.45
2018-04-13,26.84,0.0,2.23,26.94,Shamli,29.45
2018-04-14,28.9,0.0,3.05,24.63,Shamli,29.45
2018-04-15,30.29,0.0,2.66,24.2,Shamli,29.45
2018-04-16,31.57,0.04,1.32,17.8,Shamli,29.45
2018-04-17,31.81,0.15,2.54,23.52,Shamli,29.45
2018-04-18,31.77,0.01,4.82,25.97,Shamli,29.45
2018-04-19,32.33,0.04,3.03,23.27,Shamli,29.45
2018-04-20,32.08,0.91,4.02,19.07,Shamli,29.45
2018-04-21,28.35,0.0,3.15,23.67,Shamli,29.45
2018-04-22,27.6,0.0,3.6,27.01,Shamli,29.45
2018-04-23,28.98,0.0,3.18,27.13,Shamli,29.45
2018-04-24,31.21,0.0,2.98,27.1,Shamli,29.45
2018-04-25,32.78,0.0,2.12,25.57,Shamli,29.45
2018-04-26,34.83,0.0,1.2,24.6,Shamli,29.45
2018-04-27,33.22,0.0,2.17,23.5,Shamli,29.45
2018-04-28,34.02,0.34,1.48,22.56,Shamli,29.45
2018-04-29,34.03,0.17,2.03,23.58,Shamli,29.45
2018-04-30,34.2,0.1,1.56,25.29,Shamli,29.45
2018-05-01,34.26,0.15,2.28,24.41,Shamli,29.45
2018-05-02,33.11,2.29,2.17,16.81,Shamli,29.45
2018-05-03,32.47,0.06,2.31,21.46,Shamli,29.45
2018-05-04,32.56,0.17,2.34,23.81,Shamli,29.45
2018-05-05,33.67,0.53,1.54,24.21,Shamli,29.45
2018-05-06,34.09,0.02,2.33,20.62,Shamli,29.45
2018-05-07,33.47,0.21,2.89,23.4,Shamli,29.45
2018-05-08,30.31,4.07,2.98,21.36,Shamli,29.45
2018-05-09,30.26,0.09,2.46,20.21,Shamli,29.45
2018-05-10,31.63,0.03,2.05,25.65,Shamli,29.45
2018-05-11,33.99,0.0,2.09,25.92,Shamli,29.45
2018-05-12,36.16,0.0,1.46,21.67,Shamli,29.45
2018-05-13,35.72,0.9,1.75,23.19,Shamli,29.45
2018-05-14,32.54,0.03,1.84,20.75,Shamli,29.45
2018-05-15,33.67,0.0,1.54,21.4,Shamli,29.45
